Date/Time,BLOCK BALCONY_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_3_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK STORAGE_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK BATHROOM_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly) 
 01/02  18:00:00,5.6566330945476379,7.4987451756363969,6.513171532722256,7.50212592191949,6.422452999700514,5.597395763799403,5.726549559976292,5.029495930157227 
 01/02  19:00:00,5.163656345776543,7.409685644584159,6.573374002068203,7.3413360950375659,6.4513197055403499,5.690600298404714,5.790653838961402,5.1349293924529439 
 01/02  20:00:00,4.811859643648253,7.321265306347131,6.627284240788038,7.245121565796211,6.500465860101627,5.813719434037973,5.88697160968667,5.312004883546247 
 01/02  21:00:00,4.559921372200894,7.289439983606664,6.677001982008945,7.187838943120139,6.556670408664826,5.917723731473042,5.978405388943022,5.454731359306804 
 01/02  22:00:00,4.390915654443382,7.280322343219235,6.722419470532837,7.158570527052307,6.616900216250168,6.012799551438861,6.068291770657737,5.56982460153695 
 01/02  23:00:00,4.260287930330111,7.272304094965609,6.7665414953947,7.142251594673648,6.677349997349035,6.105044165025247,6.158039524666295,5.679486557731438 
 01/02  24:00:00,4.170727886165494,7.27032821366216,6.81148012637836,7.145190652188626,6.739636789973072,6.200053996058657,6.2532192740795609,5.793716054798645 
 01/03  01:00:00,3.8565228095020895,7.228520150152729,6.857635777695062,7.035688420325746,6.753129619747995,6.250084408660625,6.297801814010805,5.857948370103089 
 01/03  02:00:00,3.4659360426806318,7.157030277165449,6.8925512484442879,6.8916580760407719,6.761790123293716,6.311986995879751,6.353010809840406,5.9805050078765 
 01/03  03:00:00,2.9826916592719838,7.060127084166533,6.908810067806956,6.70307633026876,6.735106328758939,6.333518711742706,6.365925571745949,6.056025831799617 
 01/03  04:00:00,2.5829616723270827,6.949294008805705,6.8934957894220469,6.533908698110619,6.700289479841574,6.340699320898843,6.368013267242137,6.109343775382554 
 01/03  05:00:00,2.1634633473629947,6.81304456390678,6.847603631410163,6.331328512963635,6.642489334427414,6.316780144273842,6.344430476758674,6.137424183473008 
 01/03  06:00:00,1.736047459331079,6.647530920310359,6.768892238243546,6.109579903575634,6.556459665869495,6.25722506078448,6.289355781741332,6.1314561790762369 
 01/03  07:00:00,1.3487283074696422,6.466549415042168,6.661252919491481,5.889418024857692,6.455575550146674,6.170842783938531,6.214275051626021,6.095755825535198 
 01/03  08:00:00,0.9690197891139475,6.268118667612848,6.531465063000418,5.656183784093162,6.337044057410815,6.059655673651918,6.117461626414174,6.033238609967874 
 01/03  09:00:00,0.7949417534127162,6.110813529065915,6.394112373141947,5.531811986640873,6.2510263709976139,5.951878457765328,6.031442738012142,5.956328466656683 
 01/03  10:00:00,2.6695929621982499,6.6804034618668679,6.315413564073204,6.398330937431068,6.731970474449419,5.9170602779026979,6.043142596953509,5.913971057412999 
 01/03  11:00:00,6.53530473937199,7.951448797527956,6.36979255874761,8.076233990508842,7.161726931220708,5.91089557202669,6.088355935040486,5.878244022399327 
 01/03  12:00:00,11.189786963043668,9.9251230020365,6.558476134749,10.295678810200773,7.140803746562609,5.905205403948324,6.119385055405572,5.840981898437576 
 01/03  13:00:00,14.628404740108394,11.325693477730827,6.789993732177204,11.799482487652588,7.185720484920758,5.937611805927053,6.167265324632706,5.815411420742626 
 01/03  14:00:00,15.950132134125738,12.01497926288619,7.047765847707019,12.579655092810029,7.132563205185589,5.97982517248137,6.191574149649156,5.789854767323931 
 01/03  15:00:00,16.154405637807476,12.155900212412656,7.281722468727134,12.722608170910999,7.092477174797682,6.014613058672171,6.176664452223477,5.747854748243426 
 01/03  16:00:00,15.314130055369928,11.761554554145317,7.458028048182669,12.338171352486688,7.024767951267365,6.008878182217519,6.099794804675118,5.694310059455223 
 01/03  17:00:00,12.913277316475228,10.926155767170027,7.528291494338434,10.97139093392838,6.878867886507429,5.947749498708314,5.954060322293028,5.607383553093124 
 01/03  18:00:00,10.312769257768018,10.101010795922984,7.502581853778983,9.721449076588588,6.694936995587841,5.846421764803268,5.775291473550408,5.497334253487294 
 01/03  19:00:00,8.373923221217315,9.455419935855506,7.431254059147738,8.827177544801132,6.533973558823641,5.737322232910268,5.6208691816698119,5.383228562838208 
 01/03  20:00:00,6.845597602766444,8.88316000463529,7.304627963596523,8.11542280716526,6.37548071433192,5.610643786995171,5.475461330478765,5.263113685931836 
 01/03  21:00:00,5.560971452706299,8.366769175457899,7.135969884728178,7.493887947877554,6.208655163755189,5.4597565807144738,5.326919682659948,5.133336438956944 
 01/03  22:00:00,4.4848260675425959,7.884713081509961,6.930092535459622,6.9354806927455379,6.033098811129598,5.288455101694481,5.174946349694356,4.9931735392362299 
 01/03  23:00:00,3.5298514721272937,7.372291945197135,6.692523546711878,6.415312693841695,5.826189499714511,5.076114655817051,4.991713429719697,4.789449107383293 
 01/03  24:00:00,2.695065191444516,6.955522006523563,6.440409603568086,5.9329893219565259,5.636513328741632,4.8788004946316569,4.833184942555883,4.654980292361247 
 01/04  01:00:00,1.9279400955132975,6.472400134956767,6.178949816023694,5.473500976282629,5.40971548394232,4.634718724232588,4.633489482903174,4.430204307582514 
 01/04  02:00:00,1.2247203267974314,6.045421867852896,5.9136594107454949,5.0368513224193889,5.195311365729795,4.404997231811767,4.450891789667811,4.241763104092837 
 01/04  03:00:00,0.582869121117791,5.636164610304796,5.647681011069258,4.6240078734156,4.980710621516805,4.174287476078608,4.267951038868072,4.054511588055246 
 01/04  04:00:00,0.010618880775134898,5.295927364180294,5.380768567217691,4.233955868114994,4.789685857683587,3.9733785124817988,4.111019316971197,3.9216334292023897 
 01/04  05:00:00,-0.5348597811120129,4.8502063273765139,5.114062597120668,3.8605308789902077,4.542823708617675,3.7056206178023505,3.895244868604413,3.679063276651869 
 01/04  06:00:00,-1.0344477563042279,4.4970790892339409,4.844541781245687,3.4948065465284507,4.331780738611766,3.4829173512216107,3.716886411046761,3.492616184399724 
 01/04  07:00:00,-1.5069435552174864,4.143730777028365,4.584113504263081,3.156640122481432,4.116160051960378,3.2545269069209268,3.5331587138872257,3.3085305427806648 
 01/04  08:00:00,-1.9527446118138412,3.809076069759298,4.326066280375099,2.834009545691131,3.9057437203960929,3.032086457351679,3.353392798084042,3.123112297422161 
 01/04  09:00:00,-1.916289358742698,3.6285084041669268,4.082244878894703,2.7670659883229709,3.8552407746138255,2.840256678779354,3.2105593694991176,2.9515698071876028 
 01/04  10:00:00,1.7157633306079663,4.618021449109351,3.9427796680806388,4.191467987013455,4.658131037289499,2.752223884195467,3.1885727329414608,2.849564276660855 
 01/04  11:00:00,6.106120079502452,6.192404694452445,3.9602295464999619,6.154309391794951,5.083969002236913,2.7046172219550619,3.2007644820701159,2.7620813694232386 
 01/04  12:00:00,11.44610340462035,8.24512715101338,4.103032462676551,8.519849601902129,4.927817717570358,2.674120335862158,3.2055493589277535,2.6856032686567148 
 01/04  13:00:00,15.997477991779493,10.200678547707135,4.398273163457246,10.668669864318165,4.870817345844754,2.6857994506211519,3.215213617120907,2.6366761996477545 
 01/04  14:00:00,19.293727074039955,11.672036578862804,4.819184868800169,12.392588646347818,4.781743023772269,2.758053937690958,3.2474639825782587,2.621539713644295 
 01/04  15:00:00,21.7957581991978,12.62718099583412,5.281645883969159,13.754485912607699,4.825324712888754,2.8907648957784448,3.3050795610043348,2.637833310696732 
 01/04  16:00:00,22.064714437763656,12.54667128432505,5.718170818955118,14.078182450371042,4.872434428573705,3.0311856689162548,3.3373532242152499,2.663740303177249 
 01/04  17:00:00,19.083560900966245,11.64828254186081,6.00455944047702,12.450631174837172,4.870001031014637,3.166826737378839,3.3213927081895129,2.683204851598967 
 01/04  18:00:00,15.384756684258815,10.641095240068406,6.1471896209594469,10.664165399265766,4.816824312760081,3.2657561811009376,3.2648255739855385,2.6912468979101749 
 01/04  19:00:00,12.721575123987677,9.930067652310463,6.212465917386529,9.566010769350964,4.811406317314823,3.3792815798495625,3.2581846093361608,2.713771828184213 
 01/04  20:00:00,10.788085083170614,9.37214539965295,6.234946940689836,8.790983719810296,4.814575981191082,3.4789999908405826,3.275810377918111,2.744977689529014 
 01/04  21:00:00,9.302597651396456,8.910020393787392,6.223696904277319,8.216265223725947,4.827042016291424,3.5655650479800347,3.3127130706420075,2.7849061926578178 
 01/04  22:00:00,8.086963383763067,8.515576244829087,6.198673188659554,7.735582151042832,4.835423887495607,3.633259578206705,3.3573064944868999,2.830489369624138 
 01/04  23:00:00,7.096558697599805,8.177185412538062,6.159981648568135,7.356723554410378,4.852544435803352,3.6954219713149025,3.416527603362064,2.884479515072979 
 01/04  24:00:00,6.2560797360102,7.879143670856816,6.1152229257257819,7.028614775113303,4.869078241871536,3.7491510305411417,3.4800590464456118,2.9433398735017519 
 01/05  01:00:00,5.5398933205593059,7.567914016457178,6.065715117508397,6.752852349171058,4.890700890746056,3.807949576251468,3.560956940125057,3.0345410786216799 
 01/05  02:00:00,4.898847597706675,7.322111437141718,6.0146276840149099,6.499739531501518,4.907183750088061,3.853405432711723,3.6313967746183879,3.109168338313258 
 01/05  03:00:00,4.3766387189972069,7.141894432843338,5.962261653799799,6.291081376961017,4.924687082303732,3.891398863957619,3.692999661813993,3.159615353324628 
 01/05  04:00:00,3.8606415241501708,6.888916071201317,5.90952755253867,6.0842567100218629,4.939775714735852,3.938008084319855,3.7752469815955926,3.2580368313802108 
 01/05  05:00:00,3.4187157698536114,6.708628158814026,5.854479601046393,5.906294008513371,4.951308932993449,3.9724261109946656,3.8390095505418437,3.332548500119305 
 01/05  06:00:00,3.0419918516760928,6.532381201263274,5.7975844507878329,5.746284351947753,4.961290800781256,4.005783350687807,3.902705869978995,3.4019519514539247 
 01/05  07:00:00,2.7328447034860448,6.37264602703695,5.736494567389847,5.611927651944795,4.970890571968251,4.035879064297955,3.9636218432033067,3.4692837434207695 
 01/05  08:00:00,2.4614437673111868,6.224781222123379,5.673538898856645,5.484704649961079,4.976622665729557,4.0611188088154199,4.019268606913918,3.531454711120177 
 01/05  09:00:00,2.293500102408431,6.098655385181317,5.613384568776703,5.410656795023998,4.992276055492144,4.091479229944594,4.08157660027043,3.5925844486026086 
 01/05  10:00:00,2.342935540310172,6.03927679776637,5.568097055747145,5.4571865175952329,5.046361543481926,4.14731589614931,4.174128688927328,3.662327400736545 
 01/05  11:00:00,2.582964316582324,6.0483718589447019,5.540955244657335,5.597788406892615,5.139891471681134,4.231920220764199,4.29898378044498,3.7467280670727 
 01/05  12:00:00,2.885315664906579,6.068409724314872,5.532041215558229,5.714185726065828,5.2163406547980639,4.308516451168308,4.4026607305680269,3.8100318667650385 
 01/05  13:00:00,3.2327219362104504,6.1429315464640379,5.540872875918609,5.942436182405306,5.346652523852169,4.436121343150674,4.5708819777338569,3.938822920919267 
 01/05  14:00:00,3.488690365676436,6.201618448032569,5.567027504406186,6.079928703350851,5.450649839149443,4.550071142776632,4.7112278425625428,4.059315257467789 
 01/05  15:00:00,3.632838876858487,6.211361335681518,5.596900827653423,6.121342408728076,5.518138541250555,4.644273445768162,4.8174029524925319,4.162893819162196 
 01/05  16:00:00,3.377583839168281,6.1589768880742909,5.62707311912081,6.034169080691269,5.535482217170493,4.7037793992590839,4.875981698166461,4.248363675163217 
 01/05  17:00:00,2.973470374008377,6.069787297811885,5.649304074500696,5.8643139481942729,5.513898186944918,4.729156738629911,4.89151462588614,4.293786327518631 
 01/05  18:00:00,2.6814465800191789,5.961181398251435,5.65625255143085,5.701282032544964,5.495260205111161,4.766325610804501,4.920459727158381,4.368785930511476 
 01/05  19:00:00,2.299585439070354,5.89010197504693,5.658159050108203,5.585285383193237,5.491357949115023,4.7982025889370309,4.950936747411839,4.426066168750715 
 01/05  20:00:00,2.0838961073646189,5.820737938710808,5.654195624976023,5.512600772939432,5.498093150643427,4.84036829607567,4.995303817059605,4.504824259220985 
 01/05  21:00:00,1.920040747297775,5.756777895756324,5.643821353535876,5.4503873315539679,5.507860760531989,4.881431693922847,5.041748836794666,4.585297494474919 
 01/05  22:00:00,1.8227474366786043,5.708275338717715,5.625768116463993,5.4160808744225579,5.519901830465815,4.914489254022649,5.083267447876137,4.649706693125677 
 01/05  23:00:00,1.7655840547959512,5.668135425922629,5.605859213417689,5.3948121561324229,5.533886400989183,4.943817897845326,5.123019967033327,4.702021615208488 
 01/05  24:00:00,1.7286360355400923,5.632249245902451,5.587285552538834,5.381753608287577,5.549419097264938,4.972426934730841,5.163003670841734,4.750246222616399 
 01/06  01:00:00,1.6392797678657858,5.586383051091805,5.571469671570329,5.3387253068050699,5.553482460299776,4.993056066442947,5.193333986423295,4.794461324633327 
 01/06  02:00:00,1.5257026264240837,5.5340286048317559,5.556544843023828,5.28595185353013,5.549061745154668,5.007738887597376,5.215766865393383,4.834581566541737 
 01/06  03:00:00,1.4087223192928223,5.4832324728443979,5.5421328958966209,5.233159878911442,5.543441722600413,5.020971548639835,5.235885923162285,4.872051195976515 
 01/06  04:00:00,1.3258866559640735,5.44232710740923,5.527284425283281,5.198912270797597,5.544064030508959,5.0372591496374989,5.259598824296911,4.909136430751687 
 01/06  05:00:00,1.2460675881413535,5.404425209878384,5.512373757135666,5.163253633461943,5.5448422664706629,5.052895787870186,5.282833024895431,4.945012449439144 
 01/06  06:00:00,1.1711296371985143,5.36698921173843,5.496885606955902,5.129794603931971,5.543754334365475,5.0662473406033909,5.303492913179581,4.978459567890731 
 01/06  07:00:00,1.0992315882753166,5.329622883369694,5.481080066987069,5.0957798479046449,5.540772342310824,5.077175927206209,5.321387470328422,5.008956069634226 
 01/06  08:00:00,1.0249407059927008,5.291876710024049,5.464628497685784,5.059889425105281,5.535666383963866,5.085440463426756,5.336367488733944,5.036324558709029 
 01/06  09:00:00,1.0122371075907196,5.269078744784434,5.449139192278168,5.059422696041325,5.540506986550842,5.098881422119501,5.358355766413281,5.063438808875379 
 01/06  10:00:00,1.4634436786978116,5.366207506011376,5.446311653121086,5.316280884951636,5.63714255575025,5.169053064233241,5.449236485775865,5.10328254210129 
 01/06  11:00:00,2.451165224657261,5.636486965705148,5.480141607360254,5.846857899175044,5.842631443908431,5.298388959780381,5.613893531804521,5.177525559412345 
 01/06  12:00:00,4.287044692668962,6.214655063763846,5.572396720996133,6.764510114018446,6.113348857451203,5.474712091706594,5.826886662705413,5.2799883534635498 
 01/06  13:00:00,6.923251686429268,7.1789941847329719,5.7592873202985,8.108953638715884,6.368552018054648,5.686595541116244,6.068924868324226,5.407408753970769 
 01/06  14:00:00,10.643911962850752,8.662931741994367,6.073765585514851,10.109762333098687,6.5936094876271389,5.91033857037832,6.299507272034536,5.54986482598484 
 01/06  15:00:00,15.019139738944233,10.380996614222014,6.498862819013524,12.456597830794986,6.78213707086737,6.122793449209553,6.486357487741705,5.693310652671981 
 01/06  16:00:00,17.53262181787067,11.14465114107878,6.963978967782099,13.682657290501748,6.912414374109132,6.306112846539405,6.611225930410542,5.82477024048595 
 01/06  17:00:00,15.920411043985505,10.77486750453871,7.29453451741176,12.774688320751944,6.986448637839598,6.476845052542883,6.6726234740260159,5.937262179757316 
 01/06  18:00:00,13.301245291117836,10.220006109995607,7.508342921282818,11.50974816441174,7.014263985755229,6.625978440332017,6.686526687684699,6.034897215204703 
 01/06  19:00:00,11.291493939349742,9.837396075680238,7.666628244430764,10.715575291112412,7.053299063839561,6.771077038948496,6.708989395721609,6.124514009990348 
 01/06  20:00:00,9.838650007701237,9.552348905780404,7.787343332713703,10.143154583286805,7.088350748808874,6.892244422362569,6.732348635501793,6.204982682902037 
 01/06  21:00:00,8.655453526733977,9.302427736700624,7.847110438304426,9.677700948115288,7.106675537490157,6.978765972538827,6.745694888451773,6.270918113404495 
 01/06  22:00:00,7.7570127220900189,9.063321318056879,7.860336785653525,9.3325397355419,7.126937107602496,7.0538771149027019,6.76349343512898,6.357498074203111 
 01/06  23:00:00,7.027701388534794,8.88659541751522,7.835117347923735,9.032263899272149,7.126023601956609,7.0766749203435019,6.766426495248471,6.376995141835839 
 01/06  24:00:00,6.383515601663168,8.661131796918323,7.782938575541033,8.757358924831344,7.114514507913444,7.086312244373081,6.762134647190663,6.409345010628763 
 01/07  01:00:00,5.826730625517487,8.488208271927377,7.714018119446916,8.488270215573764,7.087176773681236,7.064224257024876,6.742546411334725,6.404725816437429 
 01/07  02:00:00,5.293036121603887,8.242891357034818,7.634049563261092,8.232640203935489,7.045293243363112,7.026430067916544,6.710773531301553,6.398089624453952 
 01/07  03:00:00,4.815197149824545,8.052567257385313,7.545816531697326,7.986918888137825,7.001130260599494,6.977958174834583,6.676920939961356,6.379035835505457 
 01/07  04:00:00,4.46145399565686,7.877699001193502,7.453057745460859,7.8005211584422959,6.965784860221489,6.931700828800213,6.652592311056592,6.359629353039634 
 01/07  05:00:00,4.141962445692819,7.716321099260007,7.360341549417866,7.619080756656993,6.930330764298993,6.8830508767427009,6.630386375252913,6.34048211238521 
 01/07  06:00:00,3.9000875571842199,7.5750469080009259,7.271989582923708,7.476336351039323,6.9016468149663618,6.838019136747523,6.6146898335558,6.323084125146381 
 01/07  07:00:00,3.6563557319977635,7.438198285163613,7.192473271723001,7.331961183647216,6.872007425145241,6.7938398364817369,6.600088259471468,6.307845085389902 
 01/07  08:00:00,3.436821808053718,7.3144492376736018,7.12410620681048,7.2050310170399209,6.845160485668336,6.754756532408678,6.589204433116049,6.29710022464711 
 01/07  09:00:00,3.306339557613484,7.219823471715501,7.06048711622448,7.131540262778457,6.83516174296626,6.728810504868144,6.593496516646281,6.294310883331324 
 01/07  10:00:00,3.4937543505561354,7.204919154461075,7.008269868213476,7.223563761005004,6.8833661508939489,6.7432851188677669,6.647466956159576,6.310585486952191 
 01/07  11:00:00,3.925788054233945,7.271844516282256,6.977824735132138,7.4305614175488909,6.975477634828339,6.792986517403222,6.735190722554032,6.341570891694509 
 01/07  12:00:00,4.4579183690975789,7.377034651257108,6.969256676929173,7.683278409325739,7.100995753624957,6.867090272308832,6.862147403792073,6.399216023515946 
 01/07  13:00:00,4.855140191086857,7.471154673932066,6.984779901354566,7.864897315122001,7.193319952434936,6.933501504702063,6.960429255999536,6.455573133610528 
 01/07  14:00:00,5.114077659792567,7.5422209853351289,7.017396021201319,7.9884223391975539,7.2673211724504569,6.997071876067393,7.044508843046547,6.5141951454493 
 01/07  15:00:00,5.159219675953067,7.571611640586291,7.057490940362672,8.00823993085251,7.313872348481073,7.049880029099243,7.106413448115184,6.5731258404046228 
 01/07  16:00:00,4.956629763139168,7.542909111079763,7.092779965526357,7.908217100565657,7.319207689591613,7.07962252954878,7.131204772490433,6.624808841138435 
 01/07  17:00:00,4.573411425734198,7.467147548402267,7.113108649966631,7.72023451127878,7.283588055685456,7.077125500226666,7.113876661182227,6.646275507123411 
 01/07  18:00:00,4.144998501374989,7.363362211002689,7.119292375586889,7.52599725636174,7.237155846952932,7.073127657567648,7.0927251072291359,6.690866183812304 
 01/07  19:00:00,3.8401802690164805,7.2886490900043709,7.114277136863532,7.390829553736687,7.209579961099298,7.069951817927439,7.081977611585478,6.721666919896384 
 01/07  20:00:00,3.604730668383474,7.224237454819923,7.101450739880754,7.280096429187406,7.189975036691976,7.067108535929696,7.077881181155193,6.748653468846146 
 01/07  21:00:00,3.410233064790946,7.161784490817313,7.083230354887143,7.183236095600824,7.171716899689236,7.060849350054821,7.074640515361221,6.772642409378072 
 01/07  22:00:00,3.225179357225036,7.101488081295486,7.062914202239153,7.0942833698057659,7.153493044099651,7.050007783216916,7.069913281687445,6.791656077111376 
 01/07  23:00:00,3.0510014369926288,7.042211390907356,7.04053437280345,7.010273013216349,7.135745461793255,7.035759980835445,7.064209348411083,6.806170893611508 
 01/07  24:00:00,2.8952084021724495,6.9852836642205899,7.015723757626298,6.9356401450801619,7.11914287047476,7.019744632700832,7.059119885908283,6.817198054031799 
 01/08  01:00:00,2.649739057336113,6.898927820434387,6.987095219059618,6.789997945090874,7.07378540400966,6.982230413152396,7.030204021746628,6.816779326953667 
 01/08  02:00:00,2.3621575015448585,6.791656438923507,6.950060485601405,6.627545600911895,7.009177017020685,6.928562839752708,6.982803071396665,6.803783310389123 
 01/08  03:00:00,2.026728402561395,6.68651286225502,6.901817880158734,6.4431329868022308,6.941293614720408,6.869532183579658,6.928648510444862,6.782554535787238 
 01/08  04:00:00,1.699015987190417,6.5392413613608639,6.838329070335515,6.263457998035125,6.84548565516404,6.781312657713576,6.84728437818135,6.740284578206678 
 01/08  05:00:00,1.3669183264076797,6.400937293753676,6.757755810209361,6.068501714213358,6.754750302313312,6.690877628573596,6.767954340947939,6.688705585597623 
 01/08  06:00:00,1.0209783368923616,6.2386031699959549,6.660775124541427,5.859312970884507,6.64443739288053,6.577711753712206,6.669361056896995,6.618920752891777 
 01/08  07:00:00,0.6749489454942126,6.060230517077187,6.545847995173361,5.6355169994232849,6.51983744138572,6.446030785376166,6.555124774445037,6.529426047771047 
 01/08  08:00:00,0.3128710085284373,5.862854531376701,6.41449962300112,5.3921129265883469,6.378935660102149,6.294527341141109,6.424011681519923,6.420710530042897 
 01/08  09:00:00,0.21949028431325369,5.732329168745562,6.277741922548841,5.295444207109979,6.303993011063266,6.154182887990045,6.313332729782347,6.306298061470074 
 01/08  10:00:00,2.878126284466414,6.569332850773403,6.222603755476361,6.4825840102614589,6.98142977913643,6.096138836470038,6.306709570494601,6.238121361141191 
 01/08  11:00:00,7.166089179874776,7.9918622529572869,6.306017369418103,8.292095042380025,7.4229609974012,6.07247064545811,6.336336315524902,6.17858801644929 
 01/08  12:00:00,11.817882854193718,10.052045090193503,6.51404713150869,10.570274478286667,7.3596048976161969,6.052007445596033,6.352401328934432,6.118464166369596 
 01/08  13:00:00,16.526123593684106,12.221224020045839,6.8321691286343759,12.755780157293922,7.295564968412615,6.021486711152589,6.324250477068745,6.034749324503982 
 01/08  14:00:00,19.762162128761547,13.624010622415323,7.231856783182746,14.424541173660991,7.173027604902885,6.020704833879214,6.284890301147793,5.977175125522345 
 01/08  15:00:00,21.95626688925571,14.595530974680438,7.6573952869037928,15.806182616979463,7.126670234143529,6.042270084512827,6.234320912487934,5.910160127373676 
 01/08  16:00:00,22.338057141284986,14.48618375627277,8.02538443794119,16.11976598383768,7.100517727061817,6.076005192141126,6.174112907761284,5.8431927684802329 
 01/08  17:00:00,19.377741672276238,13.469815278826625,8.23540522898509,14.363012191978765,7.013360130897331,6.077215721159153,6.044207881765357,5.736070393284807 
 01/08  18:00:00,15.527985190154985,12.289847994483426,8.281665564492837,12.367678552097218,6.868776708482134,6.027634804361986,5.866606535129541,5.608452698182435 
 01/08  19:00:00,12.624864665752341,11.377203933549982,8.244538440199222,11.061549920719007,6.7444194907509769,5.967332702681704,5.715732993085109,5.478716504460642 
 01/08  20:00:00,10.471868600837276,10.64503422832335,8.156828350952502,10.076673217680172,6.624303729049463,5.884850315103981,5.583696991585449,5.351358829835787 
 01/08  21:00:00,8.731730913345125,9.990879365667805,8.025463317059636,9.267565544670602,6.493838148415838,5.774587590613726,5.457788056309331,5.223495413266751 
 01/08  22:00:00,7.306701433414706,9.414238400780299,7.849878703759033,8.58210484650455,6.36061807681798,5.643498027926531,5.338143943235121,5.0948267113265299 
 01/08  23:00:00,6.0778506783303769,8.831970355293177,7.644609033592578,7.955770772048878,6.206040126791687,5.480155576042205,5.203167270707288,4.922116915073698 
 01/08  24:00:00,5.045795349494194,8.366748541562064,7.422174286241489,7.40910281366873,6.065372053524661,5.32360489705756,5.090088592855555,4.812450686906862 
 01/09  01:00:00,4.072042838124921,7.847760885457007,7.187660129237394,6.878009222564228,5.890687777294232,5.129150953588256,4.946645352892585,4.640011897379702 
 01/09  02:00:00,3.189435980702179,7.420375944283017,6.945286276822584,6.381260005592954,5.728190957058037,4.952348411238431,4.820967397755018,4.528030872303753 
 01/09  03:00:00,2.3720162452302788,6.930546360647156,6.693685243836992,5.912428783555918,5.53395961137107,4.735811437560665,4.662550986651463,4.342780581239817 
 01/09  04:00:00,1.666975580734212,6.501850618430424,6.43117981097075,5.478301788382426,5.350024983832784,4.531595649268879,4.516312873838177,4.186710795563319 
 01/09  05:00:00,1.0441777285178402,6.0875398791672359,6.1612334494672409,5.068394494983153,5.160043572803191,4.320621037383675,4.363266699310838,4.025950591412449 
 01/09  06:00:00,0.494778680470684,5.740998492206117,5.889296915853079,4.679695976940087,4.987215326681577,4.133683574946476,4.227502485634125,3.907363853712904 
 01/09  07:00:00,-0.02161677136232531,5.299392084049092,5.6214269421761,4.3226399417690619,4.7686570488891679,3.888640618364207,4.044595695479737,3.694799369724641 
 01/09  08:00:00,-0.4878627699455085,4.957551428070083,5.3549324865238578,3.982969223687476,4.587501305238605,3.6895299378458157,3.8981917914565966,3.534256437286852 
 01/09  09:00:00,-0.43043088983133218,4.777788926919844,5.11304190322338,3.92755843439772,4.574096959981285,3.5218987281656006,3.790573122841544,3.3936555230149896 
 01/09  10:00:00,2.988003766511981,5.758492453456905,4.98480012849378,5.327849094447204,5.394244050040152,3.4444282207629595,3.7862641595247314,3.310438538034888 
 01/09  11:00:00,7.332456951771833,7.323505052835456,5.014720668162505,7.2529159427873008,5.829461956735736,3.40635012279234,3.812085559471196,3.244224837318656 
 01/09  12:00:00,12.471619541064757,9.352670935762914,5.16816224559373,9.56541703273009,5.67356237131484,3.3794842868629368,3.8230188645377547,3.186888093939599 
 01/09  13:00:00,16.99577983473384,11.30459477789818,5.467254004045304,11.673781352149638,5.632654313755245,3.398392669899239,3.8441780986998648,3.154759646968187 
 01/09  14:00:00,20.23016026108531,12.76459246943817,5.869161621072911,13.370545737348835,5.5124279206629709,3.4576034589914665,3.8647119866946166,3.14289124322368 
 01/09  15:00:00,22.628244550319935,13.741388014017656,6.315517266957694,14.762444951800973,5.526267685706568,3.567987516301798,3.901123545262103,3.1519704051550176 
 01/09  16:00:00,22.997115096143234,13.661174511129019,6.723516623460165,15.142583070644147,5.5566758002737839,3.691705501549181,3.921433004126894,3.1680188244367795 
 01/09  17:00:00,20.082691857568155,12.710320069046695,6.988584600447485,13.482343432247906,5.537825408886963,3.808382501459003,3.8931418979177478,3.1740612251601987 
 01/09  18:00:00,16.14193795534563,11.598825051238883,7.09675289929848,11.54641619510933,5.461818741490185,3.880415971937266,3.8161597815963606,3.1638307032628605 
 01/09  19:00:00,13.302862783688259,10.790521699063787,7.125594610059448,10.325544504284226,5.42253294065404,3.9576932965555757,3.7803320739926176,3.1629336670944818 
 01/09  20:00:00,11.200175930537185,10.130129056781155,7.106655688014859,9.442395635145067,5.3883622729104589,4.0152234073009629,3.763616532697129,3.167097474986784 
 01/09  21:00:00,9.54842379233238,9.566826710303586,7.043372966916969,8.752518023396759,5.352075188798141,4.048731391078481,3.757615210606072,3.172610527710635 
 01/09  22:00:00,8.131134809722484,9.058464173808268,6.95164224892641,8.132989598751714,5.294904951081339,4.047946873721103,3.741399584641863,3.172254198078957 
 01/09  23:00:00,6.873037053642806,8.542170453071517,6.825410346518062,7.574968303174186,5.218716032750832,4.019995515894298,3.7151279314497698,3.1644932443579809 
 01/09  24:00:00,5.782937752152865,8.128690864482329,6.67574304026651,7.072777976276116,5.135480840482954,3.9678979526652196,3.6818063618738088,3.1476771570416108 
 01/10  01:00:00,4.833958298632088,7.675234871553184,6.502916367971757,6.620064925187746,5.038063405401147,3.8959329574136629,3.6397732577753336,3.117283951880175 
